price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
15.268762387209046,8.131530710604252,3,1,2,1,0,1,0,0,2,1,0.5
15.267124385204808,8.757783656334167,2,1,1,1,0,0,0,0,0,0,1.0
15.267124385204808,8.757783656334167,2,1,2,1,0,0,0,0,0,0,0.0
15.267124385204808,8.411832675758411,2,1,1,1,0,0,0,1,2,0,1.0
15.267124385204808,7.684783943522785,3,1,2,0,1,1,0,1,0,0,0.0
15.267124385204808,8.38022733634308,4,1,2,1,0,0,0,0,0,0,1.0
15.267124385204808,8.958025443361693,2,1,1,1,0,0,0,0,1,0,1.0
15.258893886068291,8.8023721336499,3,1,2,1,1,0,0,0,0,0,0.5
15.258893886068291,7.932721027481948,3,1,1,1,0,1,0,0,0,1,1.0
15.250595083253597,8.612503371220562,3,1,2,1,0,0,0,1,0,0,0.0
15.250595083253597,8.525161361065415,3,1,2,1,0,1,0,1,0,0,0.0
15.250595083253597,8.674196940225903,2,1,1,1,1,1,0,0,2,0,0.5
15.250595083253597,7.867105500316739,4,3,2,0,0,0,0,0,0,0,0.5
15.250595083253597,7.990576881743923,3,1,2,1,0,1,0,1,0,0,0.0
15.250595083253597,7.918264686095274,4,2,2,0,0,0,0,0,0,0,0.5
15.250595083253597,8.391629968440892,2,1,1,0,0,0,0,0,1,0,0.0
15.250595083253597,8.294049640102028,4,2,2,0,0,0,0,0,0,0,0.5
15.250595083253597,7.751475318021456,3,1,2,0,0,0,0,0,0,0,0.5
15.250595083253597,8.433811582477187,3,2,2,1,0,0,0,1,1,0,0.5
15.250595083253597,8.199738960630786,3,2,2,1,0,1,0,0,0,0,0.0
15.250595083253597,8.66561319653451,3,1,1,1,0,0,1,0,2,0,0.5
15.250595083253597,8.85366542803745,3,1,1,1,0,0,0,0,3,0,1.0
15.250595083253597,8.313607139317558,3,1,3,1,0,0,0,0,0,0,0.5
15.250595083253597,8.166216268592143,3,1,2,1,0,0,0,0,0,1,0.5
15.250595083253597,7.6708948313621175,3,1,3,1,0,0,0,0,1,1,0.0
15.250595083253597,8.411832675758411,3,1,1,1,0,1,0,0,0,0,1.0
15.2489270261529,9.017968479328726,3,1,1,1,0,1,0,0,3,0,0.5
15.2489270261529,8.146129510025405,3,1,2,1,0,0,0,0,1,0,0.5
15.24222683358308,8.484669999710677,3,1,2,1,0,0,0,0,1,0,0.5
15.24222683358308,8.313852267398207,3,1,2,1,0,0,0,0,2,0,0.5
15.24222683358308,8.305484017727691,3,1,2,1,0,1,0,0,1,0,0.5
15.233787964937216,8.440744019252831,4,1,2,1,0,0,0,1,0,0,0.5
15.233787964937216,8.697011617992073,3,1,1,1,0,1,0,0,0,0,0.5
15.232091611689038,8.70946507906336,2,1,1,1,0,1,0,0,1,0,0.5
15.226131611075223,8.1886891244442,3,1,1,1,0,1,0,1,0,1,1.0
15.225277275269306,8.210668031162976,3,2,2,1,0,0,0,0,0,0,0.5
15.225277275269306,8.303999970955196,2,1,2,1,0,0,0,0,1,0,0.5
15.225277275269306,8.630521876723241,2,1,1,1,0,0,0,1,0,0,0.5
15.216693531577915,8.68270762989381,4,2,2,0,0,1,0,0,1,0,0.0
15.216693531577915,8.515591910049263,3,2,2,1,0,0,0,0,2,0,0.0
15.216693531577915,8.375629627094451,3,1,1,1,0,0,0,0,0,0,0.5
15.216693531577915,8.006367567650246,4,1,3,1,0,1,0,1,2,0,0.5
15.216693531577915,8.371010681238156,3,1,2,1,0,0,0,0,2,1,1.0
15.208035468834801,8.196987927258897,3,2,2,1,0,0,1,0,2,0,0.5
15.208035468834801,8.14902386805177,3,2,1,1,0,1,0,1,1,0,1.0
15.208035468834801,8.594154232552366,3,1,1,1,0,0,0,0,3,0,0.5
15.203678163465845,8.411832675758411,3,1,2,0,0,1,0,1,0,0,0.5
15.203678163465845,8.14902386805177,4,1,2,1,0,0,0,1,0,0,0.5
15.199301788866046,8.318742252692399,4,1,1,0,0,1,0,0,0,0,0.0
15.199301788866046,8.776475789346321,3,1,2,0,0,0,0,1,1,0,0.5
15.199301788866046,8.411832675758411,3,2,2,0,0,1,0,1,0,0,0.5
15.199301788866046,8.283999304248526,3,1,2,1,0,0,0,0,0,0,1.0
15.199301788866046,8.306472160100585,2,1,2,1,1,1,0,0,0,1,0.0
15.181602211766645,8.890135107818843,3,2,1,1,1,1,0,0,3,0,1.0
15.181602211766645,8.612503371220562,4,1,2,1,1,1,0,0,0,0,0.5
15.181602211766645,8.006367567650246,3,1,2,1,0,0,0,0,0,0,0.5
15.181602211766645,8.098642843759418,2,1,1,1,0,0,1,0,1,0,1.0
15.181602211766645,8.246958032568177,2,1,1,1,0,1,0,1,2,0,1.0
15.181602211766645,8.997147151515142,3,1,1,1,0,0,0,1,2,0,0.5
15.181602211766645,7.6708948313621175,4,2,1,1,0,1,0,0,0,1,0.0
15.172633541783885,8.237479288613633,2,1,2,1,1,1,0,0,0,0,0.5
15.172633541783885,8.064636475774222,4,2,2,1,0,0,0,0,0,0,1.0
15.163583706263967,8.575462099540212,5,2,2,1,0,0,0,0,0,0,0.5
15.163583706263967,8.064636475774222,2,2,1,1,0,1,0,0,2,0,0.5
15.163583706263967,8.87514731685335,3,1,2,1,0,0,0,1,0,0,1.0
15.163583706263967,8.313852267398207,2,1,1,1,0,0,0,0,0,0,0.5
15.163583706263967,8.25582842728183,2,1,1,1,0,0,0,0,0,0,0.5
15.163583706263967,7.608374474380783,3,1,2,1,0,1,0,0,0,1,0.5
15.163583706263967,7.685243607975833,2,1,2,1,1,0,0,0,0,1,0.5
15.159940714985465,8.116715624819111,3,1,2,1,0,0,0,0,0,0,0.0
15.154451222700695,8.055157731819678,2,2,1,0,0,1,0,0,0,0,0.5
15.14523456759577,8.480529207044645,3,1,2,1,0,0,0,0,0,0,0.5
15.14523456759577,8.13739583005665,2,1,2,1,0,0,1,0,1,0,0.5
15.14523456759577,8.1886891244442,2,1,1,1,0,0,0,0,0,0,0.5
15.14523456759577,8.670772279344538,2,1,1,1,0,0,0,0,2,0,0.0
15.14523456759577,7.957177323459475,3,1,3,1,0,0,0,0,0,1,1.0
15.14523456759577,9.035986984831405,2,1,1,1,0,0,0,0,1,0,1.0
15.143380998946448,9.017968479328726,3,1,1,1,0,0,0,0,2,0,1.0
15.143380998946448,7.832014180505469,5,2,1,0,0,1,0,1,1,0,1.0
15.143380998946448,8.84361509218395,4,1,2,0,0,0,0,0,1,0,1.0
15.135932174933457,8.15478757276852,2,1,1,1,0,0,0,0,0,1,0.5
15.126542434583618,8.1886891244442,3,1,1,1,0,0,0,0,1,0,0.0
15.126542434583618,8.303999970955196,2,1,1,1,0,0,0,0,0,0,0.5
15.126542434583618,8.702842538302868,3,1,1,1,0,0,0,0,0,0,0.5
15.126542434583618,8.306472160100585,2,1,1,1,0,0,0,0,0,0,1.0
15.126542434583618,8.18423477409482,2,1,1,1,0,0,1,0,0,0,0.5
15.12465385989575,8.045588280803528,3,1,2,0,0,1,1,0,0,0,0.5
15.12465385989575,8.60337088765729,2,1,1,1,0,0,0,0,0,0,1.0
15.117063690629074,8.196987927258897,2,1,1,1,0,1,0,0,0,0,1.0
15.117063690629074,8.196987927258897,2,1,1,1,0,0,0,1,0,0,0.0
15.117063690629074,8.637639344492104,2,1,1,0,0,0,0,0,0,0,0.5
15.117063690629074,8.1886891244442,2,1,1,1,0,0,0,0,0,0,1.0
15.107494239612924,8.361708288575842,2,1,1,1,0,0,0,1,2,0,0.5
15.107494239612924,8.180320874773685,3,1,2,1,0,1,0,0,0,0,0.5
15.107494239612924,8.064636475774222,3,1,2,0,0,1,0,0,0,0,0.5
15.107494239612924,8.006367567650246,2,1,2,1,0,0,0,1,0,0,1.0
15.107494239612924,8.166216268592143,2,2,1,1,0,1,0,0,0,0,0.5
15.107494239612924,8.692825760059396,3,1,2,1,1,1,0,0,0,0,0.0
15.107494239612924,8.326032685955079,3,2,2,1,0,0,0,0,2,0,0.5
15.107494239612924,7.955074273262696,3,2,2,0,0,1,0,0,0,1,0.0
15.107494239612924,7.729735331385051,3,1,3,1,0,0,1,1,0,1,0.5
15.10556931120334,8.166216268592143,3,1,1,1,0,0,0,0,2,1,0.0
15.097832328701186,8.411832675758411,2,1,1,1,0,0,0,0,0,0,0.5
15.097832328701186,8.294049640102028,2,1,1,1,0,0,0,0,0,1,0.5
15.088076153755821,8.055157731819678,3,1,2,1,0,1,0,0,0,0,1.0
15.088076153755821,8.411832675758411,4,2,2,1,0,1,0,0,2,0,1.0
15.088076153755821,8.411832675758411,2,1,1,0,0,0,0,0,0,0,1.0
15.088076153755821,8.199738960630786,2,1,1,1,0,0,0,0,0,0,0.0
15.07822385731281,8.25582842728183,3,1,1,1,0,0,0,0,2,0,0.0
15.068273526459642,8.352318548226004,3,1,2,1,0,0,0,1,0,0,0.5
15.068273526459642,8.202482446576537,3,1,2,1,0,0,0,0,0,0,0.0
15.068273526459642,8.433811582477187,4,1,2,1,0,0,0,0,0,0,0.5
15.068273526459642,7.666221925662725,3,2,2,0,0,0,0,0,0,0,0.0
15.068273526459642,8.01829613851552,3,1,2,1,0,1,0,0,0,0,0.5
15.068273526459642,8.29154650988391,3,1,2,1,0,0,0,0,0,0,0.5
15.068273526459642,8.912473274466036,3,1,1,0,0,0,0,0,0,0,0.0
15.068273526459642,8.15478757276852,3,1,1,0,0,0,0,1,0,0,0.0
15.068273526459642,8.1886891244442,6,1,2,1,0,0,0,0,1,0,0.0
15.068273526459642,8.199738960630786,2,1,1,1,0,0,0,0,1,0,0.5
15.068273526459642,8.68270762989381,2,1,1,1,0,0,0,0,1,0,1.0
15.068273526459642,8.045588280803528,3,1,2,1,0,0,0,0,1,0,0.0
15.068273526459642,8.902455592206882,2,1,1,1,0,0,0,0,1,0,0.5
15.068273526459642,8.163940954755008,2,1,1,1,0,0,0,0,1,1,0.0
15.068273526459642,9.159047077588632,3,1,2,1,0,0,0,0,3,1,0.0
15.068273526459642,8.679312040892672,2,1,1,1,0,0,0,0,0,0,0.0
15.068273526459642,9.468387639298273,3,1,1,1,0,0,0,0,0,0,0.0
15.066271523788968,8.496990484098719,3,1,2,0,0,0,0,0,0,0,0.0
15.05822319060614,8.026170194946426,3,1,1,1,0,0,0,0,0,0,0.0
15.05822319060614,8.57922858233569,2,1,1,1,0,0,0,0,1,1,0.0
15.05822319060614,7.6708948313621175,3,1,3,1,0,0,0,0,0,1,1.0
15.048070819142122,8.294049640102028,2,1,1,1,0,0,0,0,0,0,0.0
15.048070819142122,8.066207568006265,2,1,1,1,0,0,0,0,2,0,0.0
15.048070819142122,8.25582842728183,3,1,1,1,0,0,0,0,0,0,0.0
15.048070819142122,7.6708948313621175,3,1,3,1,0,0,0,0,0,1,1.0
15.048070819142122,7.867105500316739,3,1,2,1,0,1,0,0,0,1,0.0
15.048070819142122,7.575584651557793,3,2,2,1,0,1,0,0,0,1,0.0
15.046027917512323,8.303999970955196,2,1,1,1,0,0,0,0,0,0,0.0
15.037814318974933,8.473241303887054,3,1,2,1,1,1,0,1,1,0,1.0
15.037814318974933,8.146129510025405,3,1,1,1,0,1,0,0,2,0,0.0
15.037814318974933,8.199738960630786,2,1,1,1,0,0,0,0,0,0,1.0
15.027451531939388,8.160518247477505,4,1,2,1,0,0,0,1,2,0,0.0
15.027451531939388,8.509161019718974,4,1,3,0,0,0,0,0,0,0,0.5
15.027451531939388,8.323608442343572,2,1,2,1,0,0,0,0,0,0,0.0
15.027451531939388,8.465899897028686,2,1,1,1,0,0,0,0,0,0,0.0
15.027451531939388,8.221478947267192,2,1,1,0,0,0,0,1,0,0,0.0
15.027451531939388,8.229511118964457,3,1,1,1,0,0,0,0,0,0,0.0
15.027451531939388,8.039157390473237,3,1,2,0,0,1,0,0,0,0,0.5
15.027451531939388,8.066207568006265,2,1,1,1,0,1,0,0,2,0,1.0
15.025366025448365,7.90100705199242,3,1,1,0,0,0,0,0,0,0,1.0
15.01908328226887,7.6708948313621175,3,1,2,1,0,1,0,0,0,1,1.0
15.016980232072092,8.303999970955196,2,1,1,1,0,0,0,0,1,0,0.0
15.016980232072092,8.471149252914831,4,1,2,1,0,0,0,0,0,0,0.0
15.006398122741555,7.824046010856292,2,1,1,0,0,0,0,1,0,0,0.0
15.006398122741555,8.064636475774222,4,1,2,1,0,1,0,1,0,0,0.0
15.006398122741555,8.70946507906336,3,1,1,1,1,1,0,0,0,0,1.0
15.006398122741555,8.15478757276852,4,1,2,0,0,0,0,0,1,0,0.5
15.006398122741555,8.240648863374913,4,1,2,1,0,0,0,0,0,0,0.5
15.006398122741555,8.303999970955196,2,1,1,1,0,0,0,0,0,0,0.0
15.006398122741555,7.6708948313621175,3,1,2,1,0,1,0,0,0,1,1.0
15.006398122741555,8.679312040892672,3,1,1,1,0,0,0,0,1,0,0.0
14.995702833624806,8.411832675758411,2,1,1,0,0,0,0,0,0,0,0.5
14.995702833624806,8.276394704863307,2,1,1,0,0,0,0,0,0,0,0.0
14.989230319119189,8.199738960630786,4,1,2,1,0,1,0,0,0,0,0.0
14.98489191752059,8.382518288089635,3,1,2,1,0,0,0,0,0,0,0.0
14.98489191752059,7.895063498091573,2,1,1,1,0,0,0,1,1,0,0.0
14.98489191752059,8.371010681238156,3,1,1,0,0,0,0,0,1,0,0.0
14.98489191752059,8.045588280803528,3,1,2,0,0,0,0,0,0,0,1.0
14.962913010801817,8.146129510025405,1,1,1,1,0,0,0,0,0,0,1.0
14.962913010801817,8.29054350077274,2,2,1,0,1,1,0,0,1,0,0.0
14.962913010801817,8.160518247477505,2,1,1,0,0,1,0,0,0,0,0.5
14.962913010801817,8.31752199628717,2,1,1,1,0,0,0,0,2,0,0.5
14.962913010801817,7.408530566894626,3,1,2,0,0,1,0,0,0,0,0.0
14.962913010801817,8.146129510025405,3,1,2,1,0,1,0,0,0,0,0.5
14.962913010801817,8.817297783866575,2,1,1,1,0,0,0,0,0,0,0.5
14.962913010801817,9.104979856318357,3,1,2,1,0,0,0,0,2,0,0.5
14.962913010801817,8.029107054619736,2,1,1,1,0,0,0,0,1,0,0.0
14.960688315779704,8.411832675758411,3,1,2,1,0,0,0,1,0,0,0.0
14.95622402265102,8.611593866837723,3,1,1,1,0,1,0,0,0,0,0.0
14.952974902096178,7.7823903355874595,3,1,1,1,0,0,0,0,0,1,0.5
14.951739710203691,8.006367567650246,3,1,1,0,0,0,0,1,0,0,0.0
14.951739710203691,8.25582842728183,3,1,2,1,0,0,0,0,0,0,0.0
14.951739710203691,8.160518247477505,2,1,1,1,0,0,0,0,0,0,0.0
14.942710303484297,8.99961934066053,2,1,1,1,0,0,0,0,1,0,0.0
14.940440154949757,8.509161019718974,2,1,1,1,0,1,0,1,0,0,0.0
14.940440154949757,7.67786350067821,3,1,2,0,0,1,0,0,0,0,0.5
14.940440154949757,8.035926369891792,2,1,1,1,1,1,0,0,0,0,0.0
14.940440154949757,8.411832675758411,2,1,2,1,0,0,1,0,1,0,0.5
14.929011459126134,8.242756345714477,2,1,1,1,0,0,0,0,0,0,0.0
14.917450636725059,8.035926369891792,3,1,2,0,0,0,0,0,0,0,0.5
14.917450636725059,8.083328608786376,3,1,2,1,0,0,0,0,2,0,0.5
14.917450636725059,7.949797216161852,2,1,1,1,0,0,0,0,0,0,0.5
14.917450636725059,8.433811582477187,2,1,1,1,0,0,0,0,0,0,1.0
14.917450636725059,8.532278828834277,3,1,1,0,0,0,0,0,0,0,0.0
14.917450636725059,8.229511118964457,3,1,2,1,0,0,0,0,0,0,0.0
14.917450636725059,8.196987927258897,4,1,2,1,0,0,0,0,3,0,0.5
14.915122346965468,8.99342737041261,2,1,1,1,0,0,0,0,0,0,0.0
14.905754596961867,8.378390788535778,4,1,2,0,0,0,0,0,1,0,0.0
14.901037607083728,8.006367567650246,2,1,2,1,0,0,0,0,0,0,0.5
14.893920139314865,8.674196940225903,3,1,2,1,0,1,0,0,1,0,0.0
14.893920139314865,8.509161019718974,2,1,1,1,0,0,0,0,0,0,0.0
14.893920139314865,8.1886891244442,3,1,2,0,0,0,0,0,1,0,0.0
14.893920139314865,8.205218426395412,4,1,2,0,0,0,0,0,0,0,0.0
14.893920139314865,8.15478757276852,3,1,2,0,0,0,0,0,1,0,0.5
14.893920139314865,7.90100705199242,2,1,1,0,0,0,0,0,0,0,1.0
14.893920139314865,8.055157731819678,3,1,2,0,0,0,0,0,0,0,0.0
14.893920139314865,8.797095076549056,3,1,2,1,0,0,0,0,0,0,0.5
14.869822587735804,8.019612794400267,2,1,1,0,0,0,0,0,0,0,0.0
14.869822587735804,8.196987927258897,2,1,1,1,0,0,0,0,0,0,0.0
14.869822587735804,8.699514748210191,2,1,1,1,0,0,0,0,0,0,0.5
14.869822587735804,8.594154232552366,4,1,2,1,0,0,0,0,0,0,0.0
14.863706360718368,8.556413904569519,4,1,3,1,0,0,0,0,0,0,0.0
14.85755249514399,8.101677747454572,3,1,2,0,0,0,0,0,1,0,0.5
14.85755249514399,8.37793112408273,3,1,2,0,0,0,1,0,1,0,0.0
14.85755249514399,7.878534196140362,2,1,1,0,0,0,0,0,1,0,1.0
14.845129975145433,7.882314918980268,3,1,2,1,0,1,0,0,1,0,0.0
14.845129975145433,8.283999304248526,3,1,1,1,0,0,0,0,0,0,1.0
14.819812167161142,8.824677891164198,2,1,1,1,0,0,0,0,0,0,0.0
14.819812167161142,8.294049640102028,3,1,2,1,0,0,0,0,1,0,0.0
14.806908762325234,8.294049640102028,2,1,1,1,0,0,0,0,0,0,0.0
14.793836680757881,8.277411998949004,2,1,1,1,0,0,0,0,0,0,0.0
14.793836680757881,7.600902459542082,2,1,2,1,0,0,0,0,0,0,0.5
14.793836680757881,8.196987927258897,3,3,2,0,1,0,0,0,0,0,0.0
14.793836680757881,7.937374696163295,3,1,1,1,0,0,0,0,0,0,0.0
14.793836680757881,7.795646536334594,3,1,1,0,0,0,0,0,0,0,0.0
14.793836680757881,8.15478757276852,2,1,1,1,0,0,0,0,1,0,0.5
14.793836680757881,8.294049640102028,3,1,1,1,0,0,0,0,0,0,0.5
14.791201633119877,8.066207568006265,2,1,1,1,0,0,0,1,0,0,0.0
14.791201633119877,8.294049640102028,3,1,2,1,0,0,0,1,0,0,0.0
14.772559282310597,7.975908360165538,2,1,1,0,0,0,0,0,0,0,0.0
14.767168433675721,8.1886891244442,2,1,1,1,0,0,0,0,0,0,0.0
14.767168433675721,8.389359819906353,2,1,1,1,0,0,0,0,0,0,0.0
14.767168433675721,8.1886891244442,2,2,2,1,0,1,0,0,1,0,1.0
14.739769459487606,7.965545573129992,3,1,1,0,0,0,0,0,0,0,0.0
14.739769459487606,8.064636475774222,3,1,1,0,0,0,0,0,0,0,0.0
14.739769459487606,8.006367567650246,2,1,2,1,0,0,0,0,0,0,1.0
14.725783217512866,8.389359819906353,3,1,2,1,0,0,0,0,0,0,0.0
14.725783217512866,8.006367567650246,3,1,2,0,0,0,0,0,0,0,0.5
14.71159858252091,8.07402621612406,3,1,2,1,0,1,0,0,0,0,0.0
14.71159858252091,8.083328608786376,2,1,1,0,1,0,0,0,1,0,0.0
14.71159858252091,8.006367567650246,2,1,1,1,0,0,0,0,1,0,0.0
14.71159858252091,8.160518247477505,2,1,1,1,1,0,0,0,0,0,0.0
14.71159858252091,8.484669999710677,2,1,2,1,0,0,0,0,0,0,0.0
14.71159858252091,8.948975607841776,2,1,1,1,0,0,0,0,0,0,0.0
14.694307085410848,8.19836438996762,2,1,1,0,0,0,0,0,0,0,0.0
14.682611045647658,7.813995675002791,3,1,2,1,0,0,0,0,0,0,1.0
14.682611045647658,7.932721027481948,4,2,2,1,0,0,0,0,0,0,1.0
14.682611045647658,8.090708716083997,2,1,1,1,0,0,0,0,0,0,0.0
14.667795959862516,8.199738960630786,2,1,1,1,0,0,0,0,0,0,0.0
14.652758082497977,8.064636475774222,2,1,1,1,0,0,0,0,0,0,0.0
14.637490610367188,7.515344571180436,2,1,1,0,0,1,0,0,0,0,0.5
14.637490610367188,8.286521373681236,1,1,1,0,0,0,0,0,0,0,0.0
14.637490610367188,8.286521373681236,3,1,2,1,0,1,0,0,0,0,0.0
14.621986423831222,7.575584651557793,3,1,1,0,0,0,1,0,0,0,0.0
14.618856530822296,8.575462099540212,3,1,1,0,0,0,0,1,0,1,0.0
14.573977204644862,8.006367567650246,2,1,1,0,0,0,0,0,0,0,0.0
14.557447902693651,7.783224016336037,3,1,2,1,0,0,0,0,0,0,0.0
14.557447902693651,8.006367567650246,4,1,2,1,0,0,0,0,0,0,0.0
14.557447902693651,8.11969625295725,2,1,1,1,0,0,0,0,1,0,0.0
14.4884550312067,8.13739583005665,5,1,2,0,0,0,0,0,0,0,0.0
14.452087387035824,7.438383530044307,3,1,2,1,0,0,0,0,0,0,0.0
14.452087387035824,8.202208436436448,2,1,1,1,0,0,0,0,0,0,0.0
14.433395254023672,8.003028666384733,2,1,1,0,0,0,0,0,1,0,0.0
14.414347059052979,8.006367567650246,2,1,1,1,0,1,0,0,2,0,0.0
14.384878637342375,7.783224016336037,3,1,1,0,0,0,0,0,0,0,0.5
14.375126345899696,8.194229304819817,2,1,1,1,0,0,0,0,0,0,0.0
14.375126345899696,7.975908360165538,3,1,1,0,0,0,0,0,0,0,1.0
14.375126345899696,8.25582842728183,3,1,2,1,0,0,0,0,0,0,0.0
